Timestamp,Open,Close,Low,High,Volume_(BTC),Volume_(Currency),Weighted_Price,hash_rate,Search_volume,Block_size,Difficulty,active_addresses,Block_time,Average fees,mining_profitability,Transactions,Tweets_volume
2020-06-07,9673.08,9750.04,9356.0,9829.31,6762.651588219991,64865372.7815924,9756.5260246,108539589.208428,12.0,607480.0,13732352106018.0,594728,9.057,1.007,0.0778,252209,26035
2020-06-08,9759.04,9783.0,9645.0,9813.67,5379.078016479995,52321749.25836221,9786.0235233,110587505.985945,12.0,777737.0,13732352106018.0,745975,8.889,1.281,0.098,317113,30802
2020-06-09,9786.64,9776.84,9566.81,9897.46,6922.797884709995,67296776.41263457,9782.0887112,109222228.134267,12.0,806073.0,13732352106018.0,794706,9.0,1.046,0.0906,326914,33586
2020-06-10,9782.3,9894.32,9578.0,10011.4,7107.20140335,69805944.45773633,9887.6337928,111952783.837623,12.0,744537.0,13732352106018.0,755410,8.78,1.157,0.0894,324999,35740
2020-06-11,9894.32,9264.26,9078.91,9981.24,16389.444553570014,156090301.98773035,9267.8494011,126288201.280246,12.0,842674.0,13732352106018.0,907646,7.784,1.122,0.103,332305,34444
2020-06-12,9265.95,9463.07,9230.0,9555.0,6934.135335349989,65258966.27447842,9463.07,111270144.911784,12.0,824401.0,13732352106018.0,798829,8.834,0.887,0.084,318111,34530
2020-06-13,9465.92,9473.46,9345.71,9500.0,2938.6822206700017,27705239.613462877,9474.6809246,107856950.282588,12.0,688105.0,13732352106018.0,721373,9.114,0.711,0.0806,280023,30524
2020-06-14,9478.93,9329.99,9235.01,9479.59,3477.252358630003,32581551.05463187,9329.8036699,116048617.392658,10.0,564965.0,13732352106018.0,578607,8.471,0.557,0.0938,275553,24592
2020-06-15,9329.99,9435.15,8900.0,9505.4,11765.113533900008,108092261.86491176,9431.0220525,94204171.7658051,10.0,807918.0,13732352106018.0,730418,10.435,1.076,0.0781,294330,28560
2020-06-16,9435.41,9530.3,9374.9,9596.31,6864.218224389992,65155250.3566691,9528.427291700002,106374812.691088,10.0,863042.0,14265974077878.0,876558,9.6,1.412,0.0881,340367,28992
2020-06-17,9530.62,9461.29,9230.32,9566.53,5902.366360439998,55634030.644543365,9460.1311898,108283617.573483,10.0,904290.0,15784744305477.0,796031,10.435,1.356,0.0836,333409,23559
2020-06-18,9459.82,9374.78,9250.0,9478.69,3997.012846540002,37553641.92453456,9379.9947026,97298323.0370428,10.0,842541.0,15784744305477.0,768279,11.707,1.482,0.0685,280480,23904
2020-06-19,9374.83,9304.32,9225.15,9429.99,5305.907719100006,49452467.20324346,9303.2263741,111422273.155323,10.0,903056.0,15784744305477.0,836622,10.07,1.354,0.0873,347293,29522
2020-06-20,9287.6,9355.46,9138.0,9400.0,3071.7938482899976,28573341.429540385,9355.46,107498953.678023,10.0,761289.0,15784744305477.0,648105,10.511,0.986,0.0755,283986,26154
2020-06-21,9355.93,9283.03,9271.52,9421.26,1435.21189641,13411174.018723322,9290.117377399998,114560928.737163,10.0,679600.0,15784744305477.0,613430,9.863,0.903,0.0788,259294,26333
2020-06-22,9287.89,9683.12,9267.2,9798.76,6615.645408820006,63078286.4420656,9688.824376,112206937.050783,10.0,780465.0,15784744305477.0,688844,10.07,1.139,0.0745,301253,33399
2020-06-23,9688.26,9622.81,9571.0,9725.3,4866.114705450008,46909443.28371736,9622.7801003,123976895.48268402,10.0,895500.0,15784744305477.0,910327,9.114,1.245,0.0878,355098,34373
2020-06-24,9617.88,9286.06,9193.99,9666.35,10072.575418019987,94516911.19779934,9281.6374014,109068281.468943,10.0,898895.0,15784744305477.0,814458,10.36,1.285,0.0734,312182,32446
2020-06-25,9286.3,9239.48,8989.0,9343.49,8701.2461746,80007371.46901944,9238.6375215,110637609.259863,10.0,897169.0,15784744305477.0,772171,10.213,1.19,0.0755,312042,31154
2020-06-26,9237.98,9158.26,9024.61,9289.71,7912.383754869991,72394589.36890735,9158.393984,128684878.855444,10.0,798393.0,15784744305477.0,807953,8.78,0.95,0.0862,330217,30758
2020-06-27,9158.13,9009.3,8830.63,9189.0,4399.676024189996,39682291.37951033,9009.2888586,108283617.573483,10.0,748876.0,15784744305477.0,676287,10.435,0.777,0.0661,275351,28444
2020-06-28,9008.33,9118.01,8933.06,9191.72,3231.857280860002,29337702.62451336,9119.6718116,117699584.319003,10.0,628169.0,15784744305477.0,604225,9.6,0.676,0.0751,264759,28965
2020-06-29,9118.8,9188.88,9014.92,9240.36,4942.725330029993,45004912.082551554,9188.736716299998,113776264.841703,10.0,827929.0,15784744305477.0,805381,9.931,0.969,0.0754,315279,32380
2020-06-30,9187.85,9132.96,9060.0,9201.95,2781.631251320003,25424763.4097664,9133.4587332,115344676.145677,10.0,824312.0,15784618886623.0,806161,9.796,1.317,0.0716,299586,28895
2020-07-01,9136.89,9233.38,9089.8,9300.0,4321.565592349996,39791807.47732076,9233.38,127111309.039231,10.0,899352.0,15784217546288.0,916940,8.889,1.515,0.0862,382408,26910
2020-07-02,9230.97,9092.92,8939.0,9268.54,6866.048973520003,62528364.7966905,9089.9358944,128680584.459468,10.0,788620.0,15784217546288.0,801504,8.78,1.519,0.0759,339305,26683
2020-07-03,9091.68,9063.08,9027.17,9127.11,3510.003538090002,31905807.439423792,9061.5112774,127895946.749349,10.0,792354.0,15784217546288.0,785330,8.834,1.483,0.0783,330846,25726
2020-07-04,9053.87,9138.52,9045.94,9196.0,2180.37237178,19850822.904050827,9138.6776695,123188120.48863702,10.0,705727.0,15784217546288.0,705158,9.172,1.009,0.0712,288490,24368
2020-07-05,9142.16,9076.82,8905.0,9147.37,3067.877808520001,27761771.272752862,9083.3180003,127895946.749349,10.0,641281.0,15784217546288.0,650918,8.834,0.835,0.0775,273941,20039
2020-07-06,9077.18,9348.22,9060.5,9376.34,5361.352849489998,49559304.5191796,9347.3077833,120834207.358281,10.0,856090.0,15784217546288.0,840405,9.351,1.008,0.0754,338613,27694
2020-07-07,9346.9,9257.16,9201.78,9385.81,4702.825653670004,43560405.949380085,9257.16,126326671.329112,10.0,779012.0,15784217546288.0,830868,8.944,1.095,0.074,345814,22547
2020-07-08,9257.21,9437.16,9228.91,9479.57,6275.546663580001,58669357.69327109,9437.16,118480294.227925,10.0,872247.0,15784217546288.0,902450,9.536,1.287,0.0785,347304,22723
2020-07-09,9441.76,9234.9,9157.11,9448.5,4575.448539510001,42541096.39916621,9234.9656492,128680584.459468,10.0,880465.0,15784217546288.0,889601,8.78,1.422,0.0806,362554,24645
2020-07-10,9234.91,9283.53,9053.14,9318.92,3910.3267899600014,35920454.03573366,9283.53,126326671.329112,10.0,828111.0,15784217546288.0,843602,8.944,1.293,0.0762,345835,24965
2020-07-11,9291.0,9238.3,9180.0,9304.95,1453.1653593499998,13418262.170178622,9238.3,122403482.778518,10.0,749483.0,15784217546288.0,546674,9.231,0.99,0.0761,306615,22288
2020-07-12,9234.07,9306.17,9153.48,9347.76,2037.1536304499975,18855332.7499323,9305.2568677,119264931.938044,11.0,672474.0,15784217546288.0,652722,9.474,0.809,0.0785,282212,19664
2020-07-13,9304.94,9233.1,9190.49,9351.17,3875.173190519998,35960270.74686327,9233.1,121086665.700822,11.0,772702.0,16570395220716.0,799262,9.796,1.229,0.0662,310080,25309
2020-07-14,9234.19,9251.59,9095.0,9282.08,4479.910605690005,41285831.29125299,9251.59,124167138.542574,11.0,911747.0,17345948872516.0,868418,10.0,1.619,0.0761,359703,35940
2020-07-15,9256.33,9190.07,9153.38,9276.98,3810.0484110299926,35100830.99106116,9190.1842045,118993507.769967,11.0,893744.0,17345948872516.0,843853,10.435,1.885,0.0646,315926,54174
2020-07-16,9191.0,9132.87,9026.51,9217.5,5541.853893829998,50474457.2608597,9132.1471843,117268964.179098,11.0,905989.0,17345948872516.0,861762,10.588,2.073,0.0723,345713,56131
2020-07-17,9134.44,9156.5,9073.53,9184.28,3593.497129530004,32814246.98833331,9156.4495179,101748071.861276,11.0,910122.0,17345948872516.0,721499,12.203,2.413,0.0692,293789,24865
2020-07-19,9175.7,9211.99,9106.3,9243.36,1585.399168589999,14518309.977806522,9211.99,112957605.201925,10.0,887342.0,17345948872516.0,770877,10.992,1.527,0.0706,276962,18893
2020-07-20,9213.15,9162.43,9128.21,9224.73,3064.807394009995,28118444.21428755,9165.149799,121580323.15627,10.0,883336.0,17345948872516.0,794094,10.213,2.34,0.072,309606,24912
2020-07-21,9161.77,9391.25,9152.23,9442.89,5559.474309750001,51926108.506067306,9394.8571146,107783974.429318,10.0,880129.0,17345948872516.0,811485,11.52,3.055,0.0724,312746,27374
2020-07-22,9395.98,9539.51,9280.8,9573.0,5520.762623559994,51836755.690342575,9540.6424273,124167138.542574,10.0,902166.0,17345948872516.0,884585,10.0,3.692,0.0861,364648,25069
2020-07-23,9537.23,9617.2,9453.38,9690.0,10413.943847430008,99406145.73672986,9615.2780137,117268964.179098,10.0,900189.0,17345948872516.0,837690,10.588,3.841,0.0798,336109,27632
2020-07-24,9614.85,9547.91,9474.35,9650.55,8012.905091540004,76622832.60340834,9551.3574735,138825759.06496102,10.0,893581.0,17345948872516.0,852539,8.944,3.222,0.0861,369271,27407
2020-07-25,9549.34,9710.98,9532.79,9751.82,5065.449895660012,48814031.53103581,9710.4485857,122442594.951705,10.0,865433.0,17345948872516.0,853513,10.141,2.918,0.0674,293741,27808
2020-07-26,9712.45,9944.65,9657.0,10200.0,9090.214306819997,90135501.7933113,9944.030041,136238943.678657,17.0,858342.0,17345948872516.0,865392,9.114,2.521,0.0811,298422,30432
2020-07-27,9941.25,11046.19,9933.77,11417.11,27736.83221358,292753089.6033981,11046.12677,128205972.903398,17.0,894221.0,17309155182109.0,912290,9.664,3.865,0.0812,326620,51139
2020-07-28,11049.4,10939.27,10583.48,11263.85,17062.373801279977,187091285.1016473,10931.675435,121437040.395232,17.0,895513.0,16847561611550.0,908289,9.931,5.812,0.0983,354597,45495
2020-07-29,10931.91,11111.17,10855.81,11358.47,12452.863035649994,138589548.01544982,11112.290297,123949530.886168,17.0,894944.0,16847561611550.0,948418,9.73,5.596,0.0951,346373,33785
2020-07-30,11105.01,11112.12,10832.0,11189.0,10456.848047920004,115275100.38116051,11108.027446,113062072.092113,17.0,882785.0,16847561611550.0,838666,10.667,6.063,0.0961,327654,32625
2020-07-31,11110.84,11356.74,10973.8,11457.95,10417.507461570023,117100831.15190524,11342.947912,128137015.037728,17.0,880903.0,16847561611550.0,888126,9.412,5.388,0.109,356753,30055
2020-08-01,11357.98,11817.49,11228.0,11883.36,11195.807523320002,130224577.61882642,11818.295155,114737065.75273702,17.0,873101.0,16847561611550.0,758860,10.511,5.014,0.0947,296568,39913
2020-08-02,11808.21,11071.66,10559.59,12100.0,12656.411029440009,142785762.41829124,11061.965206,118087053.073985,15.0,880469.0,16847561611550.0,816058,10.213,4.204,0.0958,287728,33109
2020-08-03,11074.92,11236.39,10933.26,11480.0,6984.670780320001,78813104.70820361,11235.116863,135674486.51053602,15.0,864724.0,16847561611550.0,930491,8.889,4.393,0.103,333591,29874
2020-08-04,11236.39,11192.42,11000.79,11420.0,5522.110517570013,61940578.47221482,11190.853309,121437040.395232,15.0,894510.0,16847561611550.0,802726,9.931,3.811,0.0867,328887,29318
2020-08-05,11193.48,11755.24,11094.35,11795.86,7514.791425309994,86847559.79168007,11755.368338,108037091.110241,15.0,908988.0,16847561611550.0,822082,11.163,5.351,0.092,291685,38033
2020-08-06,11759.9,11770.08,11575.57,11913.5,9855.994363050006,115864299.620445,11770.887954,130649505.528664,15.0,897522.0,16847561611550.0,971488,9.231,6.472,0.116,356456,38775
2020-08-07,11770.26,11600.85,11219.0,11920.0,10503.361746780003,122342727.36710082,11601.714246,127299518.207416,15.0,880062.0,16847561611550.0,933072,9.474,4.927,0.097,326347,37514
2020-08-08,11601.75,11776.9,11527.0,11817.95,3983.748886649997,46582799.66966638,11773.651114,118924549.904297,15.0,888983.0,16847561611550.0,812977,10.141,3.253,0.0918,283489,29019
2020-08-09,11767.93,11683.03,11527.92,11808.28,2649.48917649,30909847.903063465,11683.421473,130649505.528664,13.0,808054.0,16847561611550.0,796785,9.231,2.728,0.0979,268246,25986
2020-08-10,11684.6,11895.12,11510.0,12080.0,7701.728069140012,91514254.01216578,11896.379067,114901504.532898,13.0,873045.0,16871707187018.0,805028,10.511,5.158,0.0978,308230,35606
2020-08-11,11896.37,11392.64,11130.0,11945.05,10470.688071360011,120956546.53774406,11389.659441,129741892.842126,13.0,877228.0,16947802333947.0,946208,9.351,5.047,0.104,349798,33567
2020-08-12,11386.5,11565.35,11150.0,11625.0,5668.60180464,64989838.17272977,11571.515202,132269332.313077,13.0,898198.0,16947802333947.0,881466,9.172,4.14,0.0976,346248,35237
2020-08-13,11567.74,11793.26,11270.91,11806.61,6839.551214660003,78891169.32414441,11785.73612,123844534.076575,13.0,844873.0,16947802333947.0,811490,9.796,3.875,0.0884,325199,30485
2020-08-14,11797.55,11779.77,11652.01,11862.0,5526.7964980800125,64934759.23826444,11776.895286,140694130.549579,13.0,867820.0,16947802333947.0,918412,8.623,3.427,0.104,365512,38124
2020-08-15,11771.97,11852.2,11667.7,11986.93,3983.175929820006,47294347.3143452,11857.118651,131426852.489427,13.0,861068.0,16947802333947.0,852476,9.231,2.557,0.0904,313604,39156
2020-08-16,11858.6,11914.02,11685.97,11938.55,2494.170002890001,29525249.62632471,11917.88077,128056933.194826,13.0,750867.0,16947802333947.0,792425,9.474,2.516,0.0895,284917,29007
2020-08-17,11916.83,12298.38,11771.44,12473.0,9778.328568330007,118965074.54176114,12301.943081,105309977.956271,13.0,863322.0,16947802333947.0,784755,11.52,3.363,0.0887,292819,40655
2020-08-18,12301.27,11958.1,11823.0,12408.53,8818.18784117001,106555723.86071075,11958.95424,117947175.311024,13.0,907079.0,16947802333947.0,841105,10.286,5.564,0.114,345896,38262
2020-08-19,11950.0,11757.55,11574.4,12022.18,9401.501184450017,110701736.98058714,11751.321407,116262215.6637237,13.0,890407.0,16947802333947.0,851925,10.435,5.22,0.104,333741,36164
2020-08-20,11762.18,11859.37,11675.29,11894.12,4191.757920920003,49473772.44825441,11861.62142,123002054.25292504,13.0,891515.0,16947802333947.0,839625,9.863,4.622,0.0989,333537,33256
2020-08-21,11857.18,11531.74,11485.49,11887.67,6391.179727210005,74905546.02322972,11529.539885,130584372.66577658,13.0,874902.0,16947802333947.0,920527,9.29,5.092,0.101,314142,34177
2020-08-22,11527.81,11667.7,11367.0,11694.02,3401.4219225299976,39269409.67675644,11677.393296,114577256.01642336,13.0,892143.0,16947802333947.0,802864,10.588,3.47,0.0923,311563,27846
2020-08-23,11678.17,11644.65,11524.7,11715.09,1632.8709181899997,18977422.923355334,11644.582654,132269332.31307696,11.0,830841.0,16947802333947.0,815973,9.172,2.382,0.0962,288571,28557
2020-08-24,11653.7,11761.8,11588.61,11832.55,2887.05808264,33911948.54034398,11757.095714,128441437.17505692,11.0,821220.0,17340945336075.0,784169,9.664,2.8,0.0901,328984,32820
2020-08-25,11750.4,11328.88,11112.75,11772.22,7073.693746229997,80762613.32487042,11330.528857,111720008.69546376,11.0,881769.0,17557993035167.0,815578,11.25,3.408,0.0823,304281,36405
2020-08-26,11328.5,11469.3,11250.14,11549.8,4273.080169029998,48637801.86159107,11461.176555,123939384.6465301,11.0,888127.0,17557993035167.0,943784,10.141,3.819,0.0934,324042,31857
2020-08-27,11462.91,11330.0,11122.72,11602.92,7796.155696630005,88467523.20325567,11316.865825,112592821.26339708,11.0,898423.0,17557993035167.0,788185,11.163,4.254,0.0945,328028,32432
2020-08-28,11332.26,11536.58,11277.95,11555.61,6046.497463879999,69254870.55015524,11535.716778,142268448.57312962,11.0,889340.0,17557993035167.0,941567,8.834,3.354,0.0999,352559,34517
2020-08-29,11538.74,11471.71,11423.64,11592.0,2095.936002750002,24123105.94831904,11472.057954,127430634.91826336,11.0,870508.0,17557993035167.0,856827,9.863,2.591,0.0803,292637,26986
2020-08-30,11471.71,11708.97,11458.62,11715.69,2328.657018860002,27068361.45312798,11714.840232,110847196.12753049,12.0,888843.0,17557993035167.0,703435,11.339,2.768,0.0866,268987,27893
2020-08-31,11713.11,11655.0,11573.39,11780.0,4534.218102009997,52999207.95932951,11655.752618,130921885.1899966,12.0,825121.0,17557993035167.0,816136,9.6,3.534,0.0939,302770,29068
2020-09-01,11658.48,11923.96,11515.0,12065.82,7960.822380430011,94697974.8130324,11927.478792,134413135.46172985,12.0,906880.0,17557993035167.0,945372,9.351,3.972,0.103,376354,35393
2020-09-02,11919.53,11398.44,11155.32,11956.45,13056.072877510023,149589893.21596542,11399.147399,125685009.78239676,12.0,900233.0,17557993035167.0,891892,10.0,4.657,0.0884,317305,32608
2020-09-03,11395.1,10160.0,9987.86,11477.35,18554.731212030005,199600735.76953653,10168.082301,112592821.26339708,12.0,899730.0,17557993035167.0,822128,11.163,4.779,0.0906,310793,37151
2020-09-04,10160.0,10456.32,9902.43,10646.75,17415.360057329985,180567453.36689976,10459.571603,117829696.67099696,12.0,878502.0,17557993035167.0,852193,10.667,5.419,0.0863,298151,34973
2020-09-05,10460.2,10167.19,9850.0,10567.9,12165.473085039985,124026091.01536795,10164.241482,123066572.0785968,12.0,896727.0,17557993035167.0,831564,10.213,3.787,0.0878,325382,28115
2020-09-06,10165.47,10260.17,10000.0,10353.39,5121.251804309991,52194906.93829604,10259.453178,130921885.1899966,11.0,857719.0,17557993035167.0,854199,9.6,2.748,0.0789,262670,23088
2020-09-07,10258.43,10377.14,9880.0,10415.66,8725.092039620007,88189272.88508716,10373.513029000002,151762133.7678071,11.0,836390.0,17445332713344.0,965552,8.229,3.002,0.0898,327487,30832
2020-09-08,10377.5,10123.96,9825.07,10446.18,10560.87470567,106644193.9279314,10124.908825,133652505.32879265,11.0,826554.0,17345997805929.0,823200,9.29,2.568,0.073,332513,28540
2020-09-09,10126.01,10232.8,9981.38,10353.39,5872.219512400004,59881808.61696457,10223.5099,128478859.9612265,11.0,823343.0,17345997805929.0,845439,9.664,2.888,0.0748,314715,30051
2020-09-10,10221.76,10342.59,10220.0,10495.75,10223.191177749984,105719876.58428146,10346.529138,136239328.01257572,11.0,878696.0,17345997805929.0,947656,9.114,3.302,0.0938,345823,29885
2020-09-11,10341.38,10393.04,10200.5,10409.44,5245.742444860002,54033653.85284391,10395.133186,118993843.45402186,11.0,888771.0,17345997805929.0,825024,10.435,3.183,0.0751,308185,30008
2020-09-12,10400.46,10443.33,10275.0,10482.42,2509.2398341800026,26026019.8792834,10447.772157,146586618.74770805,11.0,721047.0,17345997805929.0,796589,8.471,2.011,0.0857,299982,27451
2020-09-13,10446.4,10334.78,10214.9,10576.78,4325.105565179993,44764868.73838791,10333.972651,139688424.92428648,10.0,626162.0,17345997805929.0,673520,8.889,2.003,0.0732,254948,27955
2020-09-14,10338.82,10675.15,10250.13,10765.03,7325.232456330001,77266025.82260783,10675.828622,151760264.11527425,10.0,780340.0,17345997805929.0,898739,8.182,2.242,0.0865,353844,29947
2020-09-15,10671.4,10783.83,10611.17,10940.01,6456.662952670008,69707532.15426603,10789.068514,134514779.55672038,10.0,846470.0,17345997805929.0,848665,9.231,2.498,0.0822,332801,34641
2020-09-16,10785.0,10951.54,10662.81,11100.0,8300.239832019999,90789916.42178474,10947.565093,133652505.32879265,10.0,886535.0,17345997805929.0,923732,9.29,2.472,0.0824,342454,35407
2020-09-17,10950.15,10940.47,10739.23,11054.0,5525.717409920001,60068052.24853906,10944.214734,153484812.57112962,10.0,819078.0,17345997805929.0,976062,8.09,2.22,0.0898,348403,33417
2020-09-18,10947.35,10931.2,10816.54,11040.18,4398.924392869995,48037947.48359255,10931.2,142275247.6080696,10.0,771348.0,17345997805929.0,820499,8.727,2.335,0.0802,324992,31357
2020-09-19,10935.49,11077.22,10890.53,11183.01,2253.351537890001,24883441.33187222,11080.391819,128478859.9612265,10.0,830432.0,17345997805929.0,775507,9.664,1.769,0.081,296208,29151
2020-09-20,11070.84,10923.5,10755.9,11079.25,3250.017495769996,35438004.62314467,10923.615808,135165071.8298032,9.0,734765.0,19148290888759.0,664741,10.141,1.393,0.0734,258953,26571
2020-09-21,10921.53,10411.29,10286.56,10996.98,9948.021250529977,105170547.9356934,10412.590823,139219832.7594406,9.0,794072.0,19314656404097.0,801452,9.931,2.204,0.0714,297460,32418
2020-09-22,10418.83,10534.31,10353.39,10573.05,4800.598551959992,50241913.20682034,10533.882856,123857644.31701957,9.0,892435.0,19314656404097.0,830723,11.163,2.483,0.0713,312860,38132
2020-09-23,10525.72,10233.42,10138.3,10541.39,5711.3606620699975,59279113.12184954,10230.884813,136339422.42648664,9.0,902232.0,19314656404097.0,845049,10.141,2.87,0.0833,349796,47367
2020-09-24,10236.86,10744.02,10193.2,10795.53,6703.918816459991,70427765.14921637,10741.787908,131538738.5382301,9.0,912138.0,19314656404097.0,826585,10.511,2.724,0.0688,316415,37643
2020-09-25,10738.46,10689.81,10553.14,10762.65,6346.723793549989,67663104.89446923,10694.966024,162263115.42307216,9.0,874333.0,19314656404097.0,988014,8.521,2.335,0.0819,352901,38495
2020-09-26,10694.23,10729.09,10655.29,10830.0,2550.316303470003,27347735.92700907,10729.451622,144020516.64769718,9.0,851999.0,19314656404097.0,795826,9.6,1.615,0.072,276012,25955
2020-09-27,10731.09,10780.66,10593.58,10807.14,2286.86162473,24496017.092058025,10779.842605,145940790.2029998,9.0,672981.0,19314656404097.0,669148,9.474,1.555,0.0713,259230,37113
2020-09-28,10779.99,10689.48,10628.52,10950.0,4991.570627249994,54261165.88007662,10694.598636,123857644.31701957,9.0,833841.0,19314656404097.0,747089,11.163,2.091,0.0657,295347,34219
2020-09-29,10681.41,10836.42,10636.66,10865.0,4029.3917304300057,43240291.77884685,10839.934745,135379285.64883536,9.0,887832.0,19314656404097.0,876458,10.213,2.563,0.0799,347555,32020
2020-09-30,10840.0,10778.22,10658.56,10847.5,4304.622694900003,46247317.59999704,10777.850898,149781337.3136051,9.0,890138.0,19314656404097.0,915637,9.231,2.908,0.0827,351261,33290
2020-10-01,10780.83,10622.71,10437.08,10940.22,8678.347282919993,92766078.6716993,10621.183181,119056960.428763,9.0,897836.0,19314656404097.0,791886,11.613,3.606,0.0711,304633,35755
2020-10-02,10611.17,10578.54,10380.0,10667.53,8333.458524369997,87627773.64632069,10577.826497,130578601.76057878,9.0,891446.0,19314656404097.0,851569,10.588,4.093,0.0805,315307,32092
2020-10-03,10571.6,10553.66,10500.0,10605.79,1134.79775814,11975845.620045155,10551.733519,144980653.42534852,9.0,890195.0,19314656404097.0,900713,9.536,2.443,0.0739,310704,29374
2020-10-04,10543.17,10669.63,10524.81,10699.88,1057.7753035500002,11238120.449136836,10670.202521,151592064.050859,9.0,775088.0,19300708897945.0,799521,9.114,2.212,0.0765,267861,31026
2020-10-05,10666.16,10795.0,10620.71,10805.82,3618.015292040001,38756784.09727085,10791.593411,134303836.4311328,9.0,782458.0,19298087186263.0,769146,10.286,3.57,0.0732,294846,29324
2020-10-06,10797.36,10606.33,10525.0,10801.86,4800.695136330001,51103858.73331756,10604.323369,124710705.25748046,9.0,897822.0,19298087186263.0,868868,11.077,3.822,0.072,317792,30843
2020-10-07,10602.31,10669.14,10547.71,10682.56,5560.249135620004,59068239.874396265,10669.902534,144856280.72215042,9.0,896524.0,19298087186263.0,952270,9.536,3.189,0.0864,370403,34215
2020-10-08,10669.1,10925.2,10535.06,10957.0,6969.040851210004,75109562.93688269,10921.978616,155408725.01316798,9.0,804278.0,19298087186263.0,901444,8.889,3.355,0.0771,330065,42037
2020-10-09,10927.02,11052.0,10826.4,11118.49,5355.339593650009,58978316.706795625,11051.958139,136222462.66586328,9.0,893664.0,19298087186263.0,835611,10.141,3.588,0.0801,339201,41653
2020-10-10,11060.46,11301.2,11059.62,11496.06,3270.370270309997,37090500.86600343,11301.421054,137181775.78322852,9.0,889449.0,19298087186263.0,786581,10.07,2.882,0.0795,298343,37385
2020-10-11,11300.97,11372.93,11272.11,11447.44,2177.65085818,24760115.51806201,11373.534932,134303836.4311328,10.0,726736.0,19298087186263.0,657480,10.286,2.275,0.0759,255956,33070
2020-10-12,11372.48,11535.98,11175.99,11731.7,7088.227785280004,81272304.47367755,11537.037834,142937654.4874199,10.0,798676.0,19298087186263.0,812638,9.664,2.729,0.0827,314025,32811
2020-10-13,11539.42,11427.98,11314.53,11567.4,5097.9608243299945,58286126.94481371,11426.560492,159245977.48262888,10.0,902632.0,19298087186263.0,924999,8.675,2.548,0.0855,333049,33789
2020-10-14,11440.28,11428.84,11287.42,11555.1,3788.250759229996,43215383.861364834,11426.567223,142937654.4874199,10.0,809980.0,19298087186263.0,840657,9.664,2.651,0.0731,314392,87570
2020-10-15,11430.49,11511.11,11250.01,11623.6,4864.429556159994,55519244.89698305,11509.097352,144856280.72215042,10.0,866696.0,19298087186263.0,906967,9.536,2.622,0.0837,340842,63222
2020-10-16,11506.53,11321.86,11200.0,11548.65,4309.224485660002,48847324.61457688,11327.238088,148693533.1916113,10.0,824367.0,19298087186263.0,856994,9.29,2.248,0.0791,324492,36596
2020-10-17,11331.88,11365.8,11264.01,11415.48,1124.4201987599993,12751808.45876326,11366.943708,152419671.45957646,10.0,689813.0,19529685517635.0,732478,9.172,1.463,0.0732,274912,29771
2020-10-18,11363.4,11519.97,11352.79,11526.34,1047.1686913200006,11987530.530658573,11514.22845,119288755.698985,13.0,727313.0,19997335994446.0,631855,12.0,1.801,0.0637,231437,26901
2020-10-19,11518.58,11764.14,11409.94,11840.0,5459.933988460005,63658430.79761242,11763.0445,124259120.51977606,13.0,877971.0,19997335994446.0,771862,11.52,1.928,0.083,303804,31375
2020-10-20,11759.2,11921.11,11680.0,12059.94,5859.837324369996,69612470.31406914,11923.259756,143146506.838782,13.0,841756.0,19997335994446.0,858805,10.0,2.751,0.0815,330419,37581
2020-10-21,11921.33,12802.67,11899.1,13235.0,20093.61486293002,252863284.8704617,12817.948943,129229485.3405671,13.0,899159.0,19997335994446.0,896346,11.077,4.666,0.0884,311162,64870
2020-10-22,12802.63,12983.26,12686.73,13208.25,9277.562185709996,120267676.22936691,12989.40505,136187996.08967456,13.0,903450.0,19997335994446.0,917803,10.511,6.369,0.0985,338950,43790
2020-10-23,12983.26,12941.59,12729.82,13037.26,4996.397919760002,64526705.976029545,12944.646979,130223558.30472532,13.0,903493.0,19997335994446.0,814030,10.992,5.755,0.0987,323738,35777
2020-10-24,12940.03,13122.73,12887.38,13182.83,2820.8233332400064,36821705.67266601,13124.210487,151099090.55204767,13.0,885590.0,19997335994446.0,948245,9.474,3.987,0.0914,306622,32175
2020-10-25,13115.18,13039.09,12903.74,13363.53,3658.6028087500017,47845374.4496918,13037.094853,116306536.8065104,14.0,873666.0,19997335994446.0,713541,12.308,3.519,0.0792,242156,28445
2020-10-26,13041.12,13066.73,12773.5,13250.0,5725.195719559997,74788651.04994066,13069.446497,109348026.05740292,14.0,884770.0,19997335994446.0,684411,13.091,5.764,0.0895,252384,36554
2020-10-27,13065.1,13647.9,13057.09,13788.0,11242.754507739995,151171567.90611944,13647.366335,98413223.45166264,14.0,898418.0,19997335994446.0,670055,14.545,10.198,0.111,251839,44889
2020-10-28,13642.31,13274.73,12892.0,13864.89,10670.864618189984,142691342.50501862,13282.996404,99407296.41582084,14.0,888910.0,19997335994446.0,702641,14.4,11.673,0.113,261240,36385
2020-10-29,13275.82,13468.44,12993.0,13650.0,8894.95694501001,118490203.35425691,13464.140359,107359880.12908652,14.0,898690.0,19997335994446.0,748561,13.333,12.512,0.116,275962,36808
2020-10-30,13456.14,13562.13,13129.26,13675.56,8981.11986042001,120405656.8948571,13567.979353,110342099.02156112,14.0,900122.0,19997335994446.0,776502,12.973,13.139,0.116,268253,32806
